ID_Commune,Annee,Mois,ID_Structure,Acces_Eau_Potable_Pct,Nb_Centres_Sante,Nb_Medecins,Nb_Infirmiers,Nb_Lits,Taux_Vaccination_Pct,Mortalite_Maternelle,Mortalite_Infantile,Cas_Palu,Cas_Cholera,Cas_Covid,Nb_Urgences,Satisfaction_Moyenne,Zone_Urgence
65,2021,12,1,56.3,1,12,35,63,91.82,5,5,701,19,32,18,4.49,1
65,2021,12,2,83.97,3,3,47,8,73.3,5,1,721,3,32,2,3.28,1
65,2022,1,1,81.3,3,10,7,10,69.09,4,0,269,10,29,12,4.22,0
65,2022,1,2,51.68,2,9,14,11,81.46,3,15,625,9,1,29,3.97,1
65,2022,2,1,42.94,3,9,26,44,57.56,0,2,526,4,20,23,4.19,1
65,2022,2,2,55.04,1,13,28,70,51.44,3,5,300,16,41,21,3.45,1
65,2022,3,1,50.92,1,13,30,46,97.49,3,14,497,14,12,26,4.24,1
65,2022,3,2,72.67,2,6,52,42,87.14,3,5,98,8,49,16,2.56,0
65,2022,4,1,72.7,2,16,40,63,88.19,5,5,191,16,43,20,3.01,0
65,2022,4,2,92.05,3,10,30,59,91.26,1,6,442,3,38,19,3.16,0
65,2022,5,1,48.98,2,2,13,22,52.52,2,1,387,9,26,4,3.75,1
65,2022,5,2,76.42,2,4,39,26,83.7,5,7,255,17,47,0,4.01,0
65,2022,6,1,56.9,1,6,51,26,64.38,3,14,714,9,46,16,3.36,1
65,2022,6,2,69.45,2,3,48,7,75.98,3,10,179,3,21,28,4.71,0
65,2022,7,1,79.51,3,16,58,31,63.2,0,15,331,19,30,8,3.03,1
65,2022,7,2,60.04,3,7,32,51,60.93,4,15,778,6,42,29,3.3,1
65,2022,8,1,87.92,1,16,21,15,93.94,3,9,587,12,25,27,2.87,1
65,2022,8,2,50.98,2,12,49,38,83.42,5,2,66,8,15,8,3.15,1
65,2022,9,1,45.14,2,7,56,78,76.32,0,15,269,13,23,11,4.11,1
65,2022,9,2,84.4,1,9,16,5,58.74,4,4,43,10,1,17,3.07,0
65,2022,10,1,47.38,1,15,53,6,76.28,4,14,645,8,13,22,3.02,1
65,2022,10,2,73.68,1,5,24,33,83.12,2,2,566,15,37,23,3.1,1
65,2022,11,1,44.71,3,18,20,74,91.71,5,4,70,5,1,4,4.77,1
65,2022,11,2,40.66,2,6,25,27,92.89,3,2,292,8,1,2,3.23,1
65,2022,12,1,67.75,2,16,31,52,57.61,1,4,351,15,1,24,2.95,0
65,2022,12,2,81.89,3,13,33,71,54.29,5,0,543,11,20,13,4.77,1
65,2023,1,1,52.32,3,11,41,20,80.05,3,8,479,2,39,17,3.81,1
65,2023,1,2,91.13,3,2,30,11,96.45,2,3,468,11,11,22,3.12,0
65,2023,2,1,71.92,2,12,25,31,82.12,3,10,210,1,20,2,2.69,0
65,2023,2,2,52.95,2,15,55,71,73.79,2,5,682,18,49,11,3.86,1
65,2023,3,1,64.65,1,19,8,50,78.44,2,6,625,2,44,7,3.35,1
65,2023,3,2,40.54,3,14,33,14,88.39,0,15,225,19,10,16,4.67,1
65,2023,4,1,88.66,1,10,43,38,62.04,4,11,593,20,5,12,4.54,1
65,2023,4,2,63.51,3,11,12,19,53.84,0,15,252,5,37,29,4.33,1
65,2023,5,1,70.33,1,1,55,37,97.78,2,2,95,1,41,15,3.38,0
65,2023,5,2,86.48,1,6,35,68,79.74,3,14,25,17,1,0,2.84,1
65,2023,6,1,60.89,2,11,18,6,72.77,3,7,633,15,22,18,4.07,1
65,2023,6,2,44.35,2,13,50,39,81.48,2,8,21,7,21,2,3.12,1
65,2023,7,1,60.73,2,20,17,32,70.37,3,12,395,1,15,21,3.19,1
65,2023,7,2,63.1,2,10,40,31,78.79,5,5,235,3,38,10,4.74,0
65,2023,8,1,75.57,2,5,37,80,97.3,5,8,542,18,21,15,2.76,1
65,2023,8,2,88.18,2,13,9,76,80.1,4,13,155,18,28,17,4.28,1
65,2023,9,1,42.22,3,19,40,22,50.59,5,7,598,2,21,1,3.19,1
65,2023,9,2,41.58,2,2,16,47,62.71,4,7,416,6,39,14,2.94,1
65,2023,10,1,56.59,2,4,18,55,90.18,3,12,653,0,41,14,4.79,1
65,2023,10,2,41.84,3,9,29,23,72.82,0,11,287,16,17,12,2.68,1
65,2023,11,1,90.58,1,12,32,69,58.32,2,7,550,16,11,15,2.74,1
65,2023,11,2,59.77,3,3,43,76,97.24,5,5,378,17,18,3,2.8,1
65,2023,12,1,76.37,2,12,49,51,85.19,5,3,326,3,13,0,3.96,0
65,2023,12,2,52.25,3,16,23,39,64.5,2,13,225,0,34,2,2.8,1
66,2020,1,1,73.65,2,19,21,41,64.11,2,5,695,13,9,7,4.34,1
66,2020,1,2,86.37,1,8,57,61,92.32,4,2,220,17,33,12,3.88,0
66,2020,2,1,45.59,2,15,36,5,58.84,4,6,418,3,21,3,2.8,1
66,2020,2,2,94.13,1,13,27,51,64.04,4,8,140,13,35,21,3.12,0
66,2020,3,1,87.79,1,2,54,33,94.36,1,14,462,15,27,16,2.58,1
66,2020,3,2,86.44,1,8,59,74,92.51,0,12,748,15,42,0,3.34,1
66,2020,4,1,53.5,1,10,29,62,94.84,0,2,82,10,35,25,3.69,1
66,2020,4,2,76.62,2,9,30,49,57.76,2,3,444,1,44,0,2.95,0
66,2020,5,1,41.43,1,18,35,34,68.8,0,1,31,6,9,29,3.9,1
66,2020,5,2,93.31,2,4,5,18,82.18,1,15,420,5,4,1,4.72,1
66,2020,6,1,71.02,2,14,16,9,97.4,0,3,70,15,31,24,4.43,0
66,2020,6,2,86.57,1,13,38,80,79.71,3,5,631,11,38,20,4.74,1
66,2020,7,1,65.51,1,13,58,17,74.89,0,6,21,1,50,30,3.22,0
66,2020,7,2,53.4,2,19,33,50,68.49,0,6,129,16,42,14,4.36,1
66,2020,8,1,62.31,1,13,26,34,90.54,5,6,329,2,7,4,3.87,0
66,2020,8,2,62.28,3,13,5,7,66.27,2,13,609,13,18,30,3.28,1
66,2020,9,1,53.38,3,5,46,71,64.93,4,7,99,12,46,7,3.9,1
66,2020,9,2,52.77,2,14,47,20,68.8,4,3,233,7,40,22,3.6,1
66,2020,10,1,58.99,1,2,53,49,51.59,5,2,360,14,33,11,2.58,1
66,2020,10,2,60.61,2,12,17,37,74.4,2,11,153,0,33,13,2.53,1
66,2020,11,1,77.66,1,9,11,31,93.83,2,15,199,16,36,13,3.88,1
66,2020,11,2,43.96,3,17,18,27,75.32,4,5,227,5,38,30,3.57,1
66,2020,12,1,45.96,3,16,5,71,63.52,0,5,609,18,39,21,4.01,1
66,2020,12,2,87.44,2,18,9,61,78.1,0,8,470,6,21,14,3.85,0
66,2021,1,1,82.97,2,5,46,7,89.99,1,10,408,3,50,16,3.11,0
66,2021,1,2,86.46,2,14,42,42,69.56,1,7,390,9,35,4,2.68,0
66,2021,2,1,73.51,3,11,18,61,67.69,2,5,237,11,11,21,3.45,0
66,2021,2,2,74.55,2,16,6,67,63.57,2,10,46,0,0,4,4.34,0
66,2021,3,1,83.49,1,10,32,33,75.09,4,12,367,8,30,15,4.68,1
66,2021,3,2,45.54,2,7,41,47,74.99,5,11,88,14,46,2,4.32,1
66,2021,4,1,65.82,1,1,7,52,71.82,3,9,357,0,22,30,4.45,0
66,2021,4,2,81.34,3,19,16,50,72.96,0,4,127,8,36,6,3.83,0
66,2021,5,1,82.16,3,5,55,80,58.68,0,10,77,8,34,28,3.33,0
66,2021,5,2,94.88,2,9,41,5,92.52,2,13,265,20,32,22,3.58,1
66,2021,6,1,91.92,3,20,53,58,67.14,5,8,342,7,19,10,4.58,0
66,2021,6,2,81.7,3,8,41,69,60.37,4,13,363,1,49,10,3.4,1
66,2021,7,1,71.66,3,12,23,57,65.59,5,15,112,8,5,28,3.46,1
66,2021,7,2,70.53,3,4,40,73,57.41,2,14,77,4,18,10,3.09,1
66,2021,8,1,44.12,1,4,41,8,71.56,5,9,752,8,1,22,2.62,1
66,2021,8,2,70.71,2,18,22,34,59.73,0,5,716,11,33,13,4.25,1
66,2021,9,1,73.82,2,17,44,61,89.13,3,4,356,10,41,20,3.33,0
66,2021,9,2,77.44,1,3,17,40,85.9,3,11,511,8,38,6,4.51,1
66,2021,10,1,72.16,2,13,50,31,70.99,2,15,448,9,2,27,3.61,1
66,2021,10,2,54.32,3,12,53,48,93.88,0,15,765,2,16,13,3.46,1
66,2021,11,1,82.73,2,19,23,11,62.82,3,10,718,6,35,29,4.04,1
66,2021,11,2,68.23,2,6,40,47,72.89,5,2,388,0,10,13,4.63,0
66,2021,12,1,77.5,3,1,14,71,72.71,5,14,275,19,4,12,3.25,1
66,2021,12,2,93.29,3,8,59,29,80.65,3,1,421,20,46,21,3.69,0
66,2022,1,1,70.62,1,9,48,41,89.87,2,10,404,20,16,25,3.16,0
66,2022,1,2,61.58,2,15,28,69,53.72,0,10,776,17,49,18,4.02,1
66,2022,2,1,75.88,1,12,6,55,67.03,0,15,583,9,11,7,2.71,1
66,2022,2,2,94.7,2,13,10,72,51.9,0,7,753,9,22,18,3.58,1
66,2022,3,1,45.07,3,17,31,46,87.21,4,5,621,6,11,7,3.64,1
66,2022,3,2,85.98,1,10,52,21,83.44,0,2,46,0,25,13,2.65,0
66,2022,4,1,55.08,2,2,25,46,84.21,5,10,116,11,18,9,4.66,1
66,2022,4,2,85.95,1,12,55,63,89.81,5,5,789,1,50,23,2.82,1
66,2022,5,1,72.9,1,2,53,64,79.81,5,9,156,5,10,8,4.47,0
66,2022,5,2,58.13,2,12,25,36,57.31,2,13,250,5,13,29,3.18,1
66,2022,6,1,84.03,3,1,26,33,52.33,4,11,418,8,31,10,2.87,1
66,2022,6,2,81.35,1,9,46,78,53.57,3,8,94,19,45,24,2.7,0
66,2022,7,1,44.61,3,2,59,46,93.04,2,11,372,18,29,15,4.77,1
66,2022,7,2,87.44,3,18,49,78,91.58,5,2,90,7,48,25,4.4,0
66,2022,8,1,53.69,1,5,7,12,66.84,1,0,398,18,42,4,4.15,1
66,2022,8,2,94.69,3,4,34,34,55.03,2,0,602,12,25,11,3.41,1
66,2022,9,1,80.38,2,14,51,11,64.49,0,12,99,13,46,30,3.13,1
66,2022,9,2,48.37,3,20,17,42,85.92,1,7,445,6,3,19,3.39,1
66,2022,10,1,94.05,3,14,50,43,78.92,0,4,596,11,7,27,4,1
66,2022,10,2,42.29,2,14,25,51,75.35,1,9,344,8,7,25,2.67,1
66,2022,11,1,47.78,2,14,6,70,78.75,1,9,77,17,29,0,3.66,1
66,2022,11,2,90.79,3,3,34,11,68.15,3,15,221,16,49,6,3.72,1
66,2022,12,1,91.06,3,7,17,22,54.27,0,0,191,7,28,2,2.89,0
66,2022,12,2,92.23,2,14,8,76,79.04,2,1,791,2,8,11,4.65,1
66,2023,1,1,60.21,3,4,38,73,52.22,3,3,270,15,30,19,2.97,0
66,2023,1,2,65.14,1,14,39,36,97.31,3,8,148,4,25,6,4.46,0
66,2023,2,1,71.41,2,10,27,69,63.6,5,8,778,19,40,12,3.36,1
66,2023,2,2,88.73,3,9,40,12,81.86,4,14,32,2,40,29,2.88,1
66,2023,3,1,41.01,2,11,9,69,85.78,5,13,533,2,18,14,3.74,1
66,2023,3,2,46.96,1,19,36,28,88.52,3,4,161,7,22,10,4.26,1
66,2023,4,1,90.06,1,8,47,74,65.64,2,12,71,0,37,0,2.67,1
66,2023,4,2,41.45,3,6,7,6,61.34,5,10,677,3,17,0,3.57,1
66,2023,5,1,83.49,1,15,14,37,81.91,4,4,782,20,36,18,3.97,1
66,2023,5,2,42.67,3,17,38,6,65.34,2,1,672,18,26,2,3.03,1
66,2023,6,1,67.46,2,19,9,34,74.14,0,14,203,18,29,20,3.03,1
66,2023,6,2,40.61,3,20,47,71,55.25,5,1,533,17,18,8,3.2,1
66,2023,7,1,80.39,1,20,60,45,71.13,2,7,81,2,40,30,2.76,0
66,2023,7,2,40.56,3,20,13,49,72.11,3,7,754,13,27,9,4.03,1
66,2023,8,1,94.52,1,7,48,60,56.47,3,13,620,1,21,26,2.8,1
66,2023,8,2,88.21,3,19,11,30,66.64,3,5,141,20,30,20,4.55,0
66,2023,9,1,79.99,2,13,14,24,79,1,6,721,10,49,22,3.47,1
66,2023,9,2,82.95,1,4,33,34,73.17,3,5,389,3,32,21,4.67,0
66,2023,10,1,76.96,2,13,59,28,84.09,4,1,668,14,19,25,3.77,1
66,2023,10,2,62.8,3,6,47,61,80.94,1,9,726,4,6,16,3.25,1
66,2023,11,1,91.35,1,14,22,22,63.05,2,2,411,15,49,0,4.09,0
66,2023,11,2,56.22,2,19,25,15,70.95,3,5,123,13,9,16,3.2,1
66,2023,12,1,64.79,2,15,32,54,71.85,3,2,473,9,12,27,3.16,0
66,2023,12,2,87.67,1,13,29,37,71.27,1,1,508,13,9,8,2.72,1
67,2020,1,1,64.12,1,19,34,39,53.85,5,8,425,2,1,15,4.4,0
67,2020,1,2,56.95,2,15,45,11,69.41,3,5,25,9,13,18,2.57,1
67,2020,2,1,67.25,3,14,13,57,86.99,4,8,135,9,5,19,4.17,0
67,2020,2,2,83.74,3,7,9,54,97.94,0,10,89,20,17,16,2.96,0
67,2020,3,1,63.52,3,12,19,51,58.59,3,7,679,16,36,7,2.59,1
67,2020,3,2,57.53,3,12,40,67,66.94,3,4,204,5,45,16,4.18,1
67,2020,4,1,40.02,3,11,57,41,86.86,5,4,571,19,42,14,4.5,1
67,2020,4,2,44.2,1,2,17,32,92.24,5,8,197,14,12,14,3.66,1
67,2020,5,1,53.76,1,18,35,78,58.21,0,15,735,4,0,22,2.57,1
67,2020,5,2,52.51,3,12,10,50,56.97,4,11,546,20,16,11,4.39,1
67,2020,6,1,82.51,2,10,8,52,92.97,4,15,110,2,0,6,3.36,1
67,2020,6,2,74.84,1,13,17,49,85.12,1,3,39,12,36,3,3.98,0
67,2020,7,1,67.51,2,6,30,10,91.95,3,0,271,17,1,27,4.77,0
67,2020,7,2,56.2,1,6,49,17,75.56,5,15,649,14,17,10,4.42,1
67,2020,8,1,57.42,1,10,53,56,77.38,0,4,76,19,47,21,2.73,1
67,2020,8,2,92.85,2,10,19,30,71.96,3,3,644,4,45,2,4.47,1
67,2020,9,1,64.96,1,3,51,19,96.25,4,6,173,9,45,13,4.16,0
67,2020,9,2,82.7,2,10,40,68,70.72,1,10,593,19,35,5,4.3,1
67,2020,10,1,83.14,1,12,27,32,54.11,4,11,416,6,1,30,3.38,1
67,2020,10,2,82.71,1,3,39,79,53.04,0,3,422,6,31,3,3.62,0
67,2020,11,1,50.71,3,15,19,14,89.66,0,7,146,4,20,7,4.32,1
67,2020,11,2,75.15,3,17,57,66,82.47,4,5,686,0,25,15,3.07,1
67,2020,12,1,87.26,1,3,24,17,61.85,1,4,329,4,25,1,4.38,0
67,2020,12,2,66.34,1,9,13,73,54.05,5,1,678,12,4,1,3.95,1
67,2021,1,1,77.47,1,12,16,9,75.99,4,9,411,5,4,25,4.42,0
67,2021,1,2,82.59,3,5,43,25,81.93,1,4,722,7,8,17,4.5,1
67,2021,2,1,80.73,2,16,42,63,55.25,4,9,41,3,20,10,3.8,0
67,2021,2,2,64.51,2,20,53,65,60.55,0,1,528,5,6,3,3.46,1
67,2021,3,1,76.89,3,15,13,66,89.68,0,1,141,11,18,18,3.46,0
67,2021,3,2,46.19,3,11,20,40,63.19,0,7,25,2,1,17,2.8,1
67,2021,4,1,90.86,2,11,6,74,55.93,5,14,366,15,45,6,2.8,1
67,2021,4,2,51.79,1,11,19,12,64.23,4,13,308,17,1,15,2.67,1
67,2021,5,1,92.54,3,19,17,35,60.26,1,14,526,14,25,24,3.66,1
67,2021,5,2,43.52,3,5,27,52,82.71,2,5,462,17,5,21,4.41,1
67,2021,6,1,72.54,1,2,16,28,77.82,5,10,470,14,23,6,2.84,0
67,2021,6,2,77.95,3,3,38,40,56.71,0,10,750,0,0,6,3.97,1
67,2021,7,1,52.73,3,5,9,22,74.13,1,3,749,18,38,15,4.67,1
67,2021,7,2,59.98,2,1,53,9,85.97,3,11,346,16,29,1,3.46,1
67,2021,8,1,54.52,3,3,55,65,72.65,2,0,39,16,1,7,3.56,1
67,2021,8,2,59.76,1,20,47,49,73.34,3,1,453,9,43,7,3.24,1
67,2021,9,1,81.5,2,8,31,59,74.93,1,3,685,19,19,15,3.21,1
67,2021,9,2,41.07,3,5,16,43,82.37,4,8,503,7,14,0,3.96,1
67,2021,10,1,54.84,3,7,58,39,78.49,4,15,334,14,19,26,3.86,1
67,2021,10,2,82.59,3,7,33,35,66.16,2,0,718,10,49,12,2.51,1
67,2021,11,1,60.82,3,18,41,22,64.04,4,2,242,2,44,8,2.65,0
67,2021,11,2,54.84,3,1,41,67,69.08,2,0,34,2,29,9,3.44,1
67,2021,12,1,89.03,1,7,31,52,60.61,3,14,411,20,30,4,4.28,1
67,2021,12,2,80.54,1,19,58,76,56.92,5,13,581,2,23,19,2.71,1
67,2022,1,1,73.72,3,3,27,46,74.83,4,5,169,8,32,28,4.52,0
67,2022,1,2,40.85,3,7,20,43,83.59,1,13,40,10,26,27,2.98,1
67,2022,2,1,78.86,2,5,6,63,87.64,5,5,198,13,27,13,4.33,0
67,2022,2,2,57.1,2,5,8,49,97.14,1,12,505,11,14,8,2.97,1
67,2022,3,1,72.47,1,15,19,46,88.9,3,14,337,9,12,29,2.96,1
67,2022,3,2,63.55,1,4,16,48,63.17,3,4,146,14,13,18,4.02,0
67,2022,4,1,75.73,2,9,46,6,85.31,4,3,403,12,20,2,3.12,0
67,2022,4,2,73.27,3,16,37,12,76.45,0,4,605,20,27,23,3.97,1
67,2022,5,1,56.83,2,8,21,8,55.25,5,2,113,9,41,2,2.89,1
67,2022,5,2,85.95,3,11,29,16,86.09,4,14,504,0,19,27,4.5,1
67,2022,6,1,50.04,3,10,10,39,83.48,3,15,703,7,24,13,4.76,1
67,2022,6,2,88.81,1,13,33,14,72.13,0,6,26,8,14,1,4.28,0
67,2022,7,1,49.13,2,6,25,78,60.01,3,9,787,0,36,13,4.29,1
67,2022,7,2,52.83,1,12,50,17,67.88,2,7,760,14,25,5,3.73,1
67,2022,8,1,42.86,2,18,34,74,67.17,4,13,427,1,4,15,3.93,1
67,2022,8,2,71.93,2,20,38,18,57.84,1,7,107,3,32,1,4.62,0
67,2022,9,1,46.61,3,3,37,63,57.36,1,12,754,18,35,11,3.99,1
67,2022,9,2,45.61,3,15,35,36,86.07,5,4,539,1,25,10,4.51,1
67,2022,10,1,54.4,3,11,58,17,60.15,5,3,648,18,27,17,3.12,1
67,2022,10,2,65.34,3,1,36,17,57.14,0,3,650,19,49,20,3.74,1
67,2022,11,1,83.47,1,19,44,22,58.03,3,6,226,14,1,22,3.95,0
67,2022,11,2,77.44,2,19,33,79,81.07,0,12,695,19,4,27,4.05,1
67,2022,12,1,71.22,2,20,36,41,96.42,5,13,564,16,11,12,2.78,1
67,2022,12,2,58.69,3,17,30,56,94.32,5,10,79,12,4,24,3.36,1
67,2023,1,1,43.4,3,15,31,37,81.81,1,0,734,1,24,29,4.78,1
67,2023,1,2,46.19,1,6,45,33,86.57,2,1,758,2,22,6,3,1
67,2023,2,1,74.07,1,15,28,31,92.35,3,2,650,15,17,19,4.33,1
67,2023,2,2,64.69,2,11,23,77,88.4,4,13,507,16,38,22,3.53,1
67,2023,3,1,63.51,2,1,20,42,95.7,3,15,566,0,1,13,4.59,1
67,2023,3,2,72.05,3,10,23,55,96.65,1,15,332,20,29,3,3.67,1
67,2023,4,1,61.61,3,5,43,77,77.54,5,5,213,11,5,22,3.71,0
67,2023,4,2,84.68,1,18,51,44,72.45,0,4,477,11,49,21,4.17,0
67,2023,5,1,63.98,2,4,55,72,79.53,5,5,311,20,35,11,3.57,0
67,2023,5,2,87.24,3,10,20,56,91.67,3,15,377,11,1,6,4.6,1
67,2023,6,1,44.78,2,16,55,40,87.97,5,13,265,8,41,21,4.44,1
67,2023,6,2,89.82,2,17,39,36,67.57,3,14,115,8,19,18,3.54,1
67,2023,7,1,64.49,3,19,7,71,90.52,2,12,798,3,48,25,3.95,1
67,2023,7,2,43.43,1,2,35,46,71.71,2,7,403,7,25,22,3.45,1
67,2023,8,1,88.14,3,3,26,45,63.55,0,14,681,3,18,4,4.35,1
67,2023,8,2,67.58,2,17,48,47,69.4,3,4,660,7,20,16,2.98,1
67,2023,9,1,46.21,2,18,33,76,77.09,2,5,20,20,22,18,4.45,1
67,2023,9,2,49.15,3,9,21,34,79.29,4,1,376,13,50,11,3.6,1
67,2023,10,1,77.99,2,5,55,69,94.85,5,13,239,15,36,16,3.72,1
67,2023,10,2,54.59,2,7,13,51,69.95,1,8,76,14,41,25,4.72,1
67,2023,11,1,55.29,1,4,9,10,68.74,0,10,795,7,35,14,3.67,1
67,2023,11,2,93.24,2,16,15,9,59.73,1,3,472,6,12,24,3.01,0
67,2023,12,1,50.47,1,4,40,14,61.94,5,13,207,16,29,18,4.13,1
67,2023,12,2,72.06,3,12,49,32,67.25,1,11,389,0,20,13,3.66,1
68,2020,1,1,79.62,1,7,18,25,74.61,3,9,406,1,23,12,4.19,0
68,2020,1,2,79.47,3,7,8,60,79.13,1,6,657,12,8,24,4.08,1
68,2020,2,1,48.74,2,14,50,34,97.81,2,11,470,18,31,28,2.92,1
68,2020,2,2,58.2,2,10,12,69,62.94,3,1,22,2,33,14,4.65,1
68,2020,3,1,83.74,2,3,10,54,95.39,3,7,665,17,43,14,2.98,1
68,2020,3,2,53.42,2,9,55,46,62.79,5,9,759,9,1,3,3.15,1
68,2020,4,1,51.12,3,19,47,22,83.38,3,12,331,4,1,0,4.02,1
68,2020,4,2,58.53,2,13,48,48,59.98,4,10,496,12,46,24,3.87,1
68,2020,5,1,80.15,3,18,38,61,62.38,3,8,402,9,11,19,2.59,0
68,2020,5,2,85.5,3,12,53,13,64.85,0,0,182,11,25,24,3.13,0
68,2020,6,1,59.37,1,14,20,30,70.8,5,10,682,13,22,13,4.32,1
68,2020,6,2,62.64,3,10,54,42,72.37,0,10,178,7,0,22,4.76,0
68,2020,7,1,40.2,2,14,56,52,57.02,3,15,775,8,27,11,3.89,1
68,2020,7,2,54.43,2,15,18,25,80.06,4,4,168,3,14,18,4.73,1
68,2020,8,1,63.77,1,20,42,44,95.49,3,12,692,7,15,27,3.57,1
68,2020,8,2,77.64,3,3,20,33,83.94,1,4,725,1,8,20,3.85,1
68,2020,9,1,73.8,3,6,22,48,90.89,4,12,402,9,8,29,3.53,1
68,2020,9,2,41.84,3,17,9,55,63.74,4,5,736,5,49,3,3.3,1
68,2020,10,1,74.14,1,11,5,79,67.78,3,13,650,17,42,4,4.72,1
68,2020,10,2,44.36,3,13,13,35,89.97,3,7,196,13,7,8,3.56,1
68,2020,11,1,61.05,1,15,52,66,67.07,4,14,437,12,40,9,4.03,1
68,2020,11,2,40.84,2,2,30,49,77.59,0,5,556,8,33,1,3.33,1
68,2020,12,1,74.5,3,8,13,21,87.44,1,15,586,6,20,13,4.17,1
68,2020,12,2,55.56,1,2,31,16,65.93,4,3,166,1,10,25,3.9,1
68,2021,1,1,44.63,3,11,46,14,51.83,2,0,695,15,21,15,2.86,1
68,2021,1,2,76.47,1,10,53,46,77.62,0,0,91,15,35,19,4.13,0
68,2021,2,1,94.25,3,20,56,69,67.24,3,14,794,14,21,6,4.78,1
68,2021,2,2,74.31,3,9,9,46,81.19,1,2,412,9,41,27,2.68,0
68,2021,3,1,81.15,2,13,6,44,65.99,3,12,132,5,25,0,2.64,1
68,2021,3,2,53.75,3,11,57,31,51.39,4,15,709,17,47,11,3.43,1
68,2021,4,1,52.92,3,4,54,27,68.1,4,3,396,9,34,4,3.15,1
68,2021,4,2,49.09,1,2,47,24,76.99,2,0,73,9,3,15,3.29,1
68,2021,5,1,83.14,3,6,15,41,93.31,2,2,227,19,4,12,4.63,0
68,2021,5,2,80.58,1,18,53,61,85,0,9,434,14,38,1,4.26,0
68,2021,6,1,51.13,2,18,27,27,96.52,1,12,34,8,8,12,4.51,1
68,2021,6,2,46.91,3,20,51,9,61.11,3,10,58,9,19,8,3.31,1
68,2021,7,1,44.25,1,13,60,23,67.72,1,8,21,2,48,3,4.37,1
68,2021,7,2,81.08,2,10,42,64,90.59,3,1,798,16,45,28,2.69,1
68,2021,8,1,53.19,1,5,18,75,79.63,5,9,35,7,42,25,4.77,1
68,2021,8,2,69.22,2,8,57,6,63.13,2,12,342,15,45,6,4.56,1
68,2021,9,1,84.65,1,14,41,43,84.38,2,11,396,19,0,15,4.56,1
68,2021,9,2,70.95,2,2,37,47,88.82,4,0,257,11,50,15,4.04,0
68,2021,10,1,90.46,3,10,54,32,57.97,3,10,161,3,9,5,3.1,0
68,2021,10,2,71.07,3,6,19,10,63.35,3,1,407,8,12,19,3.06,0
68,2021,11,1,41.64,2,1,23,65,88.78,2,14,399,3,37,2,4.29,1
68,2021,11,2,94.45,3,16,42,75,75.55,5,0,482,8,29,5,2.99,0
68,2021,12,1,42.76,1,12,53,68,54.8,0,14,432,15,33,11,3.99,1
68,2021,12,2,70.04,1,11,8,59,73.36,4,5,397,13,6,8,3.22,0
68,2022,1,1,60.27,2,2,26,49,80.65,2,7,750,11,0,6,3.53,1
68,2022,1,2,75.21,3,8,11,6,69.9,2,14,503,17,4,17,3.81,1
68,2022,2,1,58.88,1,20,42,16,73.11,5,11,204,11,16,7,4.59,1
68,2022,2,2,75.29,3,16,14,55,55.41,1,1,771,9,0,16,3.6,1
68,2022,3,1,77.78,3,3,50,44,78.56,3,13,639,7,29,1,3.59,1
68,2022,3,2,62.71,3,17,10,16,88.63,3,14,152,0,43,26,3.68,1
68,2022,4,1,46.37,2,14,24,61,94.35,2,11,665,2,43,5,4.54,1
68,2022,4,2,48.16,1,5,52,26,95.24,2,7,53,1,13,24,4.7,1
68,2022,5,1,60.47,2,1,60,78,61.15,2,8,740,6,49,5,4.36,1
68,2022,5,2,59.43,2,11,55,55,54.26,1,15,374,11,27,15,3.85,1
68,2022,6,1,78.52,2,5,57,57,53.43,5,10,696,12,23,3,3.46,1
68,2022,6,2,55.09,2,19,57,55,52.64,5,0,367,12,38,16,4.76,1
68,2022,7,1,51.01,3,19,26,31,55.3,4,0,125,20,0,19,3.31,1
68,2022,7,2,70.62,1,7,19,30,85.45,1,8,528,10,31,15,2.56,1
68,2022,8,1,93.72,2,8,8,52,94.29,4,0,316,17,24,27,4.59,0
68,2022,8,2,77.29,2,19,57,64,84.52,2,13,57,2,0,7,2.81,1
68,2022,9,1,42.43,1,20,19,7,72.48,3,14,413,5,41,25,3.21,1
68,2022,9,2,66.52,2,15,60,71,63.65,5,8,309,17,33,16,3.78,0
68,2022,10,1,52.55,3,19,30,62,66.01,1,7,143,17,19,28,3.43,1
68,2022,10,2,46.12,1,10,56,66,81.87,4,3,304,17,50,1,2.97,1
68,2022,11,1,62.99,3,8,49,73,90.43,3,8,531,8,11,21,3.45,1
68,2022,11,2,60.1,3,2,23,34,64.55,4,12,372,10,22,2,3.12,1
68,2022,12,1,47.27,2,20,22,42,62.4,2,11,33,1,13,22,2.55,1
68,2022,12,2,53.3,1,13,34,27,95.92,1,15,525,10,1,9,3.1,1
68,2023,1,1,49.12,2,15,50,13,64.07,5,5,284,13,1,29,4.7,1
68,2023,1,2,41.54,2,18,26,55,61.71,1,11,575,12,33,20,2.82,1
68,2023,2,1,48.74,2,14,10,28,76.59,2,1,93,10,22,10,3.18,1
68,2023,2,2,55.41,1,4,29,42,85.62,4,12,391,18,1,16,3.88,1
68,2023,3,1,86.6,2,18,35,43,63.81,2,14,243,15,43,16,4.36,1
68,2023,3,2,53.87,1,20,59,38,88.61,0,11,105,7,50,19,4.36,1
68,2023,4,1,52.05,2,9,14,9,96.34,1,12,582,5,20,20,4.27,1
